bench,match_tier,match_key,bit_index,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_source,amd_source,intel_source,nvidia_site_class,amd_site_class,intel_site_class,nvidia_opcode,amd_opcode,intel_opcode,nvidia_type_kind,amd_type_kind,intel_type_kind,canonical_relpath,canonical_line
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,50,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,51,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,52,31,163,86,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,53,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,54,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,55,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,56,31,163,86,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,57,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,58,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,59,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,60,31,163,86,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,61,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,62,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|10,63,31,163,86,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,0,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,1,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,2,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,3,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,4,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,5,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,6,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,7,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,8,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,9,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,10,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,11,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,12,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,13,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,14,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,15,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,16,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,17,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,18,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,19,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,20,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,21,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,22,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,23,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,24,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,25,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,26,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,27,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,28,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,29,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,30,34,169,89,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,31,34,169,89,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,32,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,33,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,34,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,35,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,36,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,37,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,38,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,39,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,40,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,41,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,42,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,43,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,44,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,45,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,46,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,47,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,48,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,49,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,50,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,51,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,52,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,53,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,54,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,55,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,56,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,57,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,58,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,59,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,60,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,61,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,62,34,169,89,SDC,DUE,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|11,63,34,169,89,SDC,MASKED,,nvidia:pointer,amd:generated_fill_2026-07-17,,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|12,0,36,173,91,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|12,1,36,173,91,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|12,2,36,173,91,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|12,3,36,173,91,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|12,4,36,173,91,SDC,MASKED,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
colorwheel,family_full,dddd4333227d|load|int|32|value|-1|12,5,36,173,91,SDC,DUE,SDC,nvidia:float,amd:generated_fill_2026-07-17,intel:float,result,result,base,load,load,load,int,int,int,main.src,"for (i = 0; i < GC; i++) setcols(cw, 0, 255, 255*i/GC, k++);"
